Player,Position,a,a_g,bks,eng,es_toi,es_toi_g,esa,esfol,esfow,esg,esp,first_g,fo_perc,fo_total,fol,fow,g,g_g,g_misc,gp,gva,gwg,hits,major,match_pen,minor,misc,mss,otg,p,p_g,pim,plus_minus,pp_toi,pp_toi_g,ppa,ppfol,ppfow,ppg,ppp,ps,s_g,sft_g,sh_toi,sh_toi_g,sha,shfol,shfow,shg,shifts,shot_perc,shots,shp,tka,toi,toi_g,toi_s,total_so_g,total_so_gdg,total_so_s,gs,w,l,ot,sa,ga,gaa,sv,sv_perc,so
"David Clarkson",RW,13,0.28,13,2,555,12,10,10,4,8,18,1,30,20,14,6,11,0.24,0,46,17,2,99,9,0,20,0,41,0,24,0.52,85,3,109,2,3,4,2,3,6,0,0,19,0,0,0,0,0,0,876,10.4,106,0,11,664,14,46,1,1,1,0,0,0,0,0,0,0,0,0,0
"David Desharnais",C,1,0.17,2,0,40,6,0,10,15,0,0,0,57.1,28,12,16,0,0,0,6,0,0,2,0,0,0,0,3,0,1,0.17,0,-1,9,1,1,2,1,0,1,0,0,11.7,0,0,0,0,0,0,70,0,2,0,1,50,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Hale",D,4,0.1,23,0,475,12,4,0,0,0,4,0,0,0,0,0,0,0,0,39,18,0,56,1,0,9,0,7,0,4,0.1,25,-2,0,0,0,0,0,0,0,0,0,20.2,71,1,0,0,0,0,789,0,25,0,9,548,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Jones",RW,6,0.26,9,1,343,14,4,2,2,7,11,2,28.6,7,5,2,10,0.43,0,23,5,3,29,0,0,1,0,11,0,16,0.7,2,1,20,0,2,0,0,1,3,0,0,24.7,48,2,0,3,0,2,569,25.6,39,2,12,412,17,43,0,0,1,0,0,0,0,0,0,0,0,0,0
"David Koci",LW,0,0,2,0,130,3,0,0,0,1,1,0,0,0,0,0,1,0.02,1,43,7,0,33,12,0,7,0,2,0,1,0.02,84,-2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,217,16.7,6,0,0,131,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Krejci",C,35,0.44,37,0,1133,14,25,426,446,11,36,4,50.7,1104,544,560,17,0.22,0,79,28,3,82,0,0,13,0,44,0,52,0.66,26,8,190,2,8,72,64,6,14,0,0,21.9,116,1,2,46,50,0,1731,10.9,156,2,31,1441,18,50,4,3,10,0,0,0,0,0,0,0,0,0,0
"David Laliberte",RW,1,0.09,2,0,76,6,1,0,1,2,3,0,100,1,0,1,2,0.18,0,11,0,1,13,0,0,3,0,7,0,3,0.27,6,1,9,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,124,25,8,0,1,85,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Legwand",C,27,0.33,46,2,1244,15,21,456,430,10,31,1,47.9,1124,586,538,11,0.13,0,82,60,3,38,0,0,12,0,49,2,38,0.46,24,-5,134,1,6,49,50,0,6,0,0,25.3,154,1,0,81,58,1,2077,7.3,151,1,46,1533,18,44,4,2,9,0,0,0,0,0,0,0,0,0,0
"David Moss",RW,9,0.14,31,0,745,11,8,24,14,5,13,3,34.9,43,28,15,8,0.12,0,64,21,2,79,0,0,10,0,52,0,17,0.27,20,-9,92,1,1,1,1,3,4,0,0,20.4,40,0,0,3,0,0,1303,6,133,0,21,877,13,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Perron",LW,27,0.33,12,1,1066,13,18,11,7,14,32,6,38.1,21,13,8,20,0.24,0,82,26,2,78,0,0,30,0,53,0,47,0.57,60,-10,219,2,8,1,0,5,13,0,0,22,38,0,1,1,1,1,1802,12,166,2,35,1324,16,44,1,1,5,0,0,0,0,0,0,0,0,0,0
"David Schlemko",D,4,0.24,20,0,262,15,2,0,0,1,3,0,0,0,0,0,1,0.06,0,17,5,0,10,0,0,4,0,10,0,5,0.29,8,1,35,2,2,0,0,0,2,0,0,24.1,5,0,0,0,0,0,410,5.3,19,0,2,303,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"David Steckel",C,11,0.14,38,0,745,9,11,280,442,4,15,0,59.2,1076,439,637,5,0.06,0,79,24,1,115,1,0,7,0,32,0,16,0.2,19,4,8,0,0,9,9,1,1,0,0,17.5,226,2,0,150,186,0,1379,5.6,90,0,30,979,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Davis Drewiske",D,7,0.17,59,1,592,14,7,0,0,1,8,0,0,0,0,0,1,0.02,0,42,18,0,30,0,0,7,0,16,0,8,0.19,14,-4,9,0,0,0,0,0,0,0,0,19,38,0,0,0,0,0,796,3.1,32,0,7,640,15,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Daymond Langkow",C,23,0.32,56,1,1013,14,13,454,364,12,25,6,43.5,1130,638,492,14,0.19,0,72,36,2,80,0,0,15,0,57,0,37,0.51,30,2,163,2,8,57,60,1,9,0,0,24.8,184,2,2,127,68,1,1784,11.1,126,3,63,1361,18,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dean Arsene",D,0,0,13,0,156,12,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,18,3,0,8,1,0,0,0,0,41,-3,0,0,0,0,0,0,0,0,0,18.3,11,0,0,0,0,0,238,0,4,0,0,168,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dean McAmmond",C,9,0.15,21,1,687,11,8,268,222,6,14,2,45.5,556,303,253,8,0.13,0,62,31,2,14,0,0,10,2,30,0,17,0.27,40,-1,48,0,1,15,14,1,2,0,0,19.1,60,0,0,20,17,1,1182,9.2,87,1,32,797,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denis Grebeshkov",D,14,0.27,55,0,869,17,6,0,0,6,12,1,0,0,0,0,7,0.14,0,51,62,0,46,0,0,16,0,25,0,21,0.41,32,-16,125,2,7,0,0,1,8,0,0,25.2,97,1,1,0,0,0,1287,14.9,47,1,15,1091,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dennis Seidenberg",D,28,0.35,215,0,1434,18,20,0,0,2,22,1,0,0,0,0,4,0.05,0,79,25,1,166,1,0,12,1,51,0,32,0.41,39,6,175,2,7,0,0,2,9,0,0,26.8,199,2,1,0,0,0,2115,2.6,153,1,24,1810,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dennis Wideman",D,24,0.32,110,0,1407,18,11,0,0,4,15,0,0,0,0,0,6,0.08,0,76,50,2,100,0,0,16,0,75,0,30,0.39,34,-14,206,2,11,0,0,2,13,0,0,27.3,176,2,2,0,0,0,2076,4.1,146,2,11,1790,23,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Armstrong",C,0,0,0,0,36,6,0,7,6,0,0,0,46.7,15,8,7,0,0,0,6,1,0,4,0,0,1,0,2,0,0,0,2,-2,5,0,0,1,1,0,0,0,0,11.2,0,0,0,0,0,0,67,0,6,0,0,41,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Boogaard",LW,4,0.07,8,0,346,6,4,0,0,0,4,0,0,0,0,0,0,0,0,57,9,0,83,9,0,20,2,10,0,4,0.07,105,-12,3,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,508,0,26,0,6,350,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Dorsett",RW,10,0.2,24,0,517,10,9,24,9,4,13,2,27.3,33,24,9,4,0.08,1,51,2,0,102,7,0,30,0,15,0,14,0.27,105,6,20,0,1,0,0,0,1,0,0,15.7,17,0,0,0,0,0,799,7,57,0,5,555,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Joslin",D,3,0.12,23,0,307,12,1,0,0,0,1,0,0,0,0,0,0,0,0,24,6,0,9,0,0,6,0,9,0,3,0.12,12,1,9,0,0,0,0,0,0,0,0,19,16,0,2,0,0,0,455,0,19,2,4,333,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek MacKenzie",C,3,0.17,1,0,143,7,3,45,48,1,4,1,54.8,104,47,57,1,0.06,0,18,3,0,17,0,0,0,0,7,0,4,0.22,0,3,0,0,0,0,1,0,0,0,0,13.5,13,0,0,2,8,0,243,7.1,14,0,6,156,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Meech",D,4,0.08,25,0,516,10,4,0,0,1,5,0,0,0,0,0,2,0.04,0,49,19,2,36,1,0,7,0,22,0,6,0.12,19,-12,64,1,0,0,0,1,1,0,0,16.1,2,0,0,0,0,0,790,3.5,57,0,5,583,11,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Morris",D,25,0.33,112,0,1278,16,14,0,0,2,16,1,0,0,0,0,4,0.05,0,76,32,0,65,1,0,15,0,59,0,29,0.38,37,2,173,2,11,0,0,2,13,0,0,28.5,177,2,0,0,0,0,2165,3.3,120,0,12,1629,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Peltier",D,0,0,4,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,42,0,1,0,0,27,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derek Roy",C,43,0.54,47,1,1157,14,28,453,425,15,43,4,50.4,1225,608,617,26,0.32,0,80,68,6,27,0,0,24,0,89,3,69,0.86,48,9,255,3,15,82,119,10,25,0,0,23.8,137,1,0,73,73,1,1903,12.1,215,1,51,1550,19,49,1,0,5,0,0,0,0,0,0,0,0,0,0
"Derek Smith",D,0,0,3,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,-4,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,34,0,4,0,0,24,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Derick Brassard",C,27,0.34,11,0,967,12,21,272,193,5,26,3,41.8,503,293,210,9,0.11,0,79,14,0,97,0,0,18,1,30,0,36,0.46,48,-17,199,2,6,15,14,4,10,0,0,20,13,0,0,6,3,0,1577,7.2,125,0,21,1180,14,45,0,0,1,0,0,0,0,0,0,0,0,0,0
"Deryk Engelland",D,2,0.22,13,0,140,15,1,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,25,3,0,1,0,4,0,2,0.22,17,-2,0,0,0,0,0,0,0,0,0,21,4,0,1,0,0,0,189,0,4,1,0,145,16,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Devan Dubnyk",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,16,4,10,2,579,64,3.57,515,0.889,0
"Devin Setoguchi",RW,16,0.23,18,0,904,12,14,6,2,12,26,3,30,10,7,3,20,0.29,0,70,36,4,124,1,0,7,0,74,0,36,0.51,19,0,158,2,2,1,1,8,10,0,0,20.9,7,0,0,0,0,0,1462,12.1,165,0,18,1070,15,44,1,0,3,0,0,0,0,0,0,0,0,0,0
"Dion Phaneuf",D,20,0.25,100,1,1486,18,9,0,0,7,16,1,0,0,0,0,12,0.15,1,81,58,3,194,5,0,24,0,123,2,32,0.4,83,1,325,4,11,0,0,5,16,0,0,28.1,152,1,0,0,0,0,2276,5.3,225,0,27,1963,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dmitry Kulikov",D,13,0.19,90,0,1006,14,4,0,0,2,6,0,0,0,0,0,3,0.04,0,68,24,0,79,0,0,16,0,42,0,16,0.24,32,-5,188,2,9,0,0,1,10,0,0,22,24,0,0,0,0,0,1493,3.4,87,0,10,1219,17,49,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominic Moore",C,18,0.26,34,0,885,12,18,244,302,6,24,1,55,663,298,365,10,0.14,0,69,12,0,57,1,0,19,0,53,0,28,0.41,43,-3,43,0,0,10,23,2,2,0,0,20.9,95,1,0,44,40,2,1445,8.4,119,2,36,1023,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Donald Brashear",LW,1,0.03,9,0,223,6,1,0,0,0,1,0,0,0,0,0,0,0,0,36,6,0,43,9,0,9,1,5,0,1,0.03,73,-9,1,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,298,0,18,0,6,225,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doug Janik",D,2,0.15,15,0,156,12,2,0,0,0,2,0,0,0,0,0,0,0,0,13,6,0,4,2,0,4,0,4,0,2,0.15,18,-3,0,0,0,0,0,0,0,0,0,18.5,18,1,0,0,0,0,241,0,5,0,4,175,13,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Doug Weight",C,16,0.44,16,0,418,11,10,80,68,1,11,0,45.4,152,83,69,1,0.03,0,36,19,0,15,0,0,4,0,23,0,17,0.47,8,-1,151,4,6,3,1,0,6,0,0,17.6,0,0,0,0,0,0,635,1.6,61,0,19,570,15,54,0,0,1,0,0,0,0,0,0,0,0,0,0
"Douglas Murray",D,13,0.16,99,0,1362,17,13,0,0,3,16,1,0,0,0,0,4,0.05,1,79,42,1,233,2,0,23,0,48,0,17,0.22,66,3,39,0,0,0,0,1,1,0,0,27.4,204,2,0,0,0,0,2165,4.7,85,0,24,1606,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drayson Bowman",LW,0,0,0,0,94,10,0,0,0,1,1,0,0,0,0,0,2,0.22,0,9,0,0,13,0,0,2,0,7,0,2,0.22,4,-1,14,1,0,0,0,1,1,0,0,17.1,0,0,0,0,0,0,154,11.8,17,0,0,108,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Doughty",D,43,0.52,76,0,1519,18,21,0,0,7,28,3,0,0,0,0,16,0.2,0,82,73,5,157,0,0,27,0,76,1,59,0.72,54,20,362,4,22,0,0,9,31,0,0,26.4,165,2,0,0,0,0,2165,11.3,142,0,20,2047,24,57,1,0,2,0,0,0,0,0,0,0,0,0,0
"Drew Larman",C,0,0,1,0,31,7,0,1,1,0,0,0,50,2,1,1,0,0,0,4,0,0,3,0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,42,0,5,0,0,32,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drew Miller",LW,9,0.11,52,0,841,10,6,21,12,8,14,2,32.6,43,29,14,10,0.12,0,80,17,3,104,0,0,6,0,28,0,19,0.24,12,2,26,0,3,0,0,1,4,0,0,18.5,141,1,0,8,2,1,1479,9.7,103,1,23,1009,12,41,1,1,2,0,0,0,0,0,0,0,0,0,0
"Drew Stafford",RW,20,0.28,15,0,846,11,14,29,29,9,23,5,47.7,86,45,41,14,0.2,0,71,37,1,59,1,0,15,0,51,0,34,0.48,35,4,179,2,6,16,12,5,11,0,0,18.8,0,0,0,0,0,0,1332,7.7,181,0,21,1027,14,46,2,0,8,0,0,0,0,0,0,0,0,0,0
"Duncan Keith",D,55,0.67,143,1,1705,20,38,0,0,10,48,3,0,0,0,0,14,0.17,0,82,59,1,46,1,0,23,0,89,0,69,0.84,51,21,230,2,13,0,0,3,16,0,0,29.5,244,2,4,0,0,1,2419,6.6,213,5,45,2180,26,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dustin Boyd",C,13,0.17,43,0,849,10,10,199,217,11,21,2,51.6,473,229,244,11,0.14,0,78,26,3,81,1,0,7,0,32,0,24,0.31,19,6,33,0,2,9,16,0,2,0,0,17.4,70,0,1,21,11,0,1359,9.8,112,1,37,953,12,42,0,0,1,0,0,0,0,0,0,0,0,0,0
"Dustin Brown",RW,32,0.39,25,1,1203,14,22,16,15,17,39,4,43.6,39,22,17,24,0.29,0,82,63,3,287,1,0,18,0,111,2,56,0.68,41,-6,260,3,10,1,1,7,17,0,0,24.7,115,1,0,5,1,0,2027,9.7,248,0,39,1579,19,47,2,1,11,0,0,0,0,0,0,0,0,0,0
"Dustin Byfuglien",RW,17,0.21,38,0,1117,13,12,1,0,11,23,5,50,2,1,1,17,0.21,1,82,27,3,215,2,0,31,1,79,1,34,0.41,94,-7,223,2,5,0,1,6,11,0,0,20.4,6,0,0,0,0,0,1673,8.1,211,0,48,1346,16,48,0,0,3,0,0,0,0,0,0,0,0,0,0
"Dustin Jeffrey",C,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,8,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dustin Kohn",D,4,0.18,13,0,250,11,4,0,0,0,4,0,0,0,0,0,0,0,0,22,4,0,23,0,0,2,0,3,0,4,0.18,4,-2,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,331,0,7,0,7,255,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dustin Penner",LW,31,0.38,43,0,1154,14,23,148,132,23,46,3,47.7,421,220,201,32,0.39,0,82,61,1,55,0,0,18,0,83,0,63,0.77,38,6,249,3,8,47,57,9,17,0,0,23,103,1,0,25,12,0,1889,15.8,203,0,51,1507,18,48,1,0,6,0,0,0,0,0,0,0,0,0,0
"Dustin Tokarski",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,16,3,4.09,13,0.813,0
"Dwayne King",LW,0,0,2,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,18,5,0,4,0,0,0,0,0,33,-4,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,93,0,5,0,1,54,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dwayne Roloson",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897,0,0,0,0,0,49,23,18,7,1555,145,3,1410,0.907,1
"Dwight Helminen",C,0,0,1,0,43,10,0,7,2,1,1,0,22.2,9,7,2,1,0.25,0,4,0,0,9,0,0,0,0,1,0,1,0.25,0,-1,0,0,0,0,0,0,0,0,0,16.3,0,0,0,0,0,0,65,100,1,0,0,43,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ed Jovanovski",D,24,0.36,108,0,1038,15,13,0,0,5,18,6,0,0,0,0,10,0.15,1,66,33,2,106,1,0,20,0,46,1,34,0.52,55,-12,194,2,9,0,0,5,14,0,0,30.4,194,2,2,0,0,0,2008,8.5,117,2,14,1427,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Edward Purcell",LW,9,0.15,8,0,670,11,8,2,1,4,12,1,50,4,2,2,6,0.1,0,60,20,1,39,0,0,5,0,38,0,15,0.25,10,-9,100,1,1,0,1,2,3,0,0,16.9,0,0,0,0,0,0,1014,5.9,101,0,28,771,12,46,1,1,2,0,0,0,0,0,0,0,0,0,0
"Enver Lisin",RW,8,0.14,12,0,596,10,7,1,2,6,13,1,66.7,3,1,2,6,0.11,0,57,3,0,56,0,0,8,0,43,0,14,0.25,18,-1,39,0,1,0,0,0,1,0,0,14.5,1,0,0,0,0,0,829,6.6,91,0,25,637,11,46,0,0,1,0,0,0,0,0,0,0,0,0,0
"Eric Belanger",C,26,0.34,29,0,910,11,20,332,419,12,32,0,56.4,924,403,521,15,0.19,0,77,23,3,47,0,0,16,0,46,0,41,0.53,32,2,152,1,6,39,61,3,9,0,0,22.5,131,1,0,32,41,0,1729,9.9,151,0,40,1194,15,41,0,0,3,0,0,0,0,0,0,0,0,0,0
"Eric Boulton",LW,6,0.1,10,0,422,6,6,2,2,1,7,1,50,4,2,2,2,0.03,0,62,9,0,96,13,0,18,1,8,0,8,0.13,113,-1,1,0,0,0,0,1,1,0,0,9.6,0,0,0,0,0,0,596,5.1,39,0,11,424,6,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Brewer",D,7,0.12,98,0,1025,17,4,0,0,8,12,1,0,0,0,0,8,0.14,0,59,27,0,76,2,0,18,0,41,0,15,0.25,46,-17,52,0,3,0,0,0,3,0,0,29.1,187,3,0,0,0,0,1716,9.5,84,0,18,1265,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Fehr",RW,18,0.26,21,0,736,10,15,1,1,18,33,5,50,2,1,1,21,0.3,0,69,9,3,40,0,0,12,0,53,0,39,0.57,24,18,99,1,3,0,0,3,6,0,0,14.6,0,0,0,0,0,0,1010,14.5,145,0,39,836,12,50,0,0,2,0,0,0,0,0,0,0,0,0,0
"Eric Godard",RW,2,0.04,4,0,182,4,2,0,1,1,3,0,100,1,0,1,1,0.02,0,45,2,0,30,8,0,13,1,7,0,3,0.07,76,2,5,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,265,5.9,17,0,1,188,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Nystrom",LW,8,0.1,51,0,897,10,8,107,105,11,19,1,45.5,279,152,127,11,0.13,0,82,20,2,117,6,0,11,0,45,0,19,0.23,54,0,15,0,0,1,3,0,0,0,0,19.1,168,2,0,44,19,0,1566,12.1,91,0,35,1080,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eric Staal",C,41,0.59,18,3,1097,15,31,527,376,16,47,5,41.8,1162,676,486,29,0.41,1,70,42,5,75,0,0,24,1,111,0,70,1,68,4,294,4,10,122,95,13,23,0,0,25.1,58,0,0,27,15,0,1758,10.5,277,0,45,1449,20,49,0,0,2,0,0,0,0,0,0,0,0,0,0
"Eric Tangradi",LW,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,0,3,0,0,13,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erik Christensen",C,18,0.31,16,0,759,13,15,309,288,7,22,1,48.8,674,345,329,8,0.14,0,58,10,1,52,0,0,13,0,41,0,26,0.45,26,11,99,1,3,36,41,1,4,0,0,19.5,2,0,0,0,0,0,1132,9.3,86,0,22,861,14,46,1,1,4,0,0,0,0,0,0,0,0,0,0
"Erik Cole",LW,5,0.12,20,1,543,13,5,8,4,9,14,2,26.7,15,11,4,11,0.28,0,40,9,1,94,1,0,12,0,37,0,16,0.4,29,-9,74,1,0,1,0,2,2,0,0,22.8,37,0,0,2,0,0,912,13.6,81,0,17,655,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erik Ersberg",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,0,0,0,0,0,7,4,3,2,234,22,2.4,212,0.906,0
"Erik Johnson",D,29,0.37,77,0,1374,17,20,0,0,4,24,0,0,0,0,0,10,0.13,1,79,47,2,70,3,0,27,0,67,2,39,0.49,79,1,256,3,9,0,0,6,15,0,0,28.5,63,0,0,0,0,0,2248,5.4,186,0,44,1693,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Erik Karlsson",D,21,0.35,48,0,998,16,12,0,0,4,16,0,0,0,0,0,5,0.08,0,60,47,0,44,0,0,12,0,46,0,26,0.43,24,-5,201,3,9,0,0,1,10,0,0,22.5,5,0,0,0,0,0,1347,4.5,112,0,31,1206,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethan Moreau",LW,9,0.12,42,0,917,12,7,4,4,6,13,3,41.2,17,10,7,9,0.12,0,76,44,2,98,2,0,21,1,55,0,18,0.24,62,-18,14,0,1,0,0,0,1,0,0,19.2,162,2,1,6,3,3,1462,6.3,143,4,14,1094,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evan Oberg",D,0,0,1,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,18,0,0,0,0,12,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evander Kane",LW,12,0.18,24,1,826,12,12,10,12,13,25,2,53.8,26,12,14,14,0.21,0,66,23,3,97,2,0,25,0,44,0,26,0.39,62,2,22,0,0,2,1,0,0,0,0,17.7,74,1,0,0,1,1,1166,11,127,1,28,923,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evgeni Malkin",C,49,0.73,25,1,1048,15,33,284,186,13,46,6,40,498,299,199,28,0.42,0,67,51,7,58,0,0,49,0,99,2,77,1.15,100,-6,327,4,15,8,11,13,28,0,0,21,21,0,1,7,2,2,1405,10.4,268,3,56,1396,20,60,1,0,2,0,0,0,0,0,0,0,0,0,0
"Evgeni Nabokov",G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4194,0,0,0,0,0,71,44,16,10,2168,170,2.43,1998,0.922,3
"Evgeny Artyukhin",RW,7,0.13,10,0,475,8,7,1,1,9,16,1,50,2,1,1,9,0.17,0,54,18,0,127,2,0,25,1,25,0,16,0.3,72,-4,6,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,654,21.4,42,0,8,482,8,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Fabian Brunnstrom",LW,9,0.2,5,0,429,9,8,2,1,2,10,0,33.3,3,2,1,2,0.05,0,44,17,0,44,0,0,5,0,13,0,11,0.25,10,-3,40,0,1,0,0,0,1,0,0,15.3,0,0,0,0,0,0,672,5.3,38,0,20,469,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fedor Tyutin",D,26,0.32,124,0,1375,17,11,0,0,3,14,0,0,0,0,0,6,0.08,0,80,22,2,84,1,0,21,0,59,0,32,0.4,49,-7,285,3,15,0,0,3,18,0,0,28.9,220,2,0,0,0,0,2315,4,149,0,18,1881,23,49,2,0,6,0,0,0,0,0,0,0,0,0,0
"Fernando Pisani",RW,4,0.1,24,0,484,12,3,7,1,4,7,1,18.8,16,13,3,4,0.1,0,40,15,0,58,0,0,4,0,16,0,8,0.2,10,-16,7,0,0,0,0,0,0,0,0,19.8,91,2,1,6,2,0,792,7.4,54,1,13,583,14,44,0,0,1,0,0,0,0,0,0,0,0,0,0
"Filip Kuba",D,25,0.47,86,0,890,16,16,0,0,1,17,0,0,0,0,0,3,0.06,0,53,43,0,27,0,0,14,0,31,0,28,0.53,28,-5,185,3,9,0,0,2,11,0,0,26.4,134,2,0,0,0,0,1401,3.3,90,0,23,1211,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Francis Bouillon",D,8,0.1,96,0,1336,16,4,0,0,2,6,1,0,0,0,0,3,0.04,0,81,43,1,162,0,0,25,0,42,1,11,0.14,50,5,115,1,3,0,0,1,4,0,0,23.8,110,1,1,0,0,0,1929,3.5,86,1,25,1563,19,49,0,0,1,0,0,0,0,0,0,0,0,0,0
"Francis Wathier",LW,0,0,0,0,26,5,0,0,1,0,0,0,100,1,0,1,0,0,0,5,1,0,2,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,39,0,4,0,0,26,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0
